Filename,Total_TXOP,TXOP_retries,Total_MSDU,Total_MPDU,Total_retry,Total_retry_rate,TXOP_retry_rate,Avg_Backoff,Avg_TXOP,MSDU_per_TXOP,AMPDU_per_TXOP,Most_MSDU_per_TXOP,Most_AMPDU_per_TXOP,House_num,House_type,Location,Distance,Protocol,Traffic,Device,Datarate_avg(Mbps),#DR_R0,#DR_R1,DR_std,Total_data(bytes),R0_Max_MCS,R1_Max_MCS,#frames,sgi,lgi,Throughput_sniffer(Mbps),RSSI_avg(dBm),RSSI_min(dBm),RSSI_max(dBm),RSSI_std,#walls,Captured_datagram,Missed_datagram,#retry0,#retry1,#u_retry1,Transfer(Mbytes),Bitrate(Mbits/sec),Jitter,Total_datagrams,Lost_datagrams,Throughput(iperf),Retry_perc(iperf),Missed_perc(iperf),Ref_RSSI_avg(dBm),Ref_RSSI_min(dBm),Ref_RSSI_std,Ref_RSSI_max(dBm),Ref_#RSSI,#beacons_others,#Int_Devices,Mgnt_overheads,Ctrl Overheads,data0,data1,Unrelated,Other_BSS,Idle,Total_time,Missing_MSDU
mac_5ghz_clean_h11d_l3x3_udp_ul_samsung_100M,4329,413,16343,4340,1047,6.40641253135899,9.54030954030954,181.341187341187,4114.54747054747,3.77523677523678,1.002541002541,4,1,h11d,Empty,l3x3,497.169991049339,udp,ul,samsung,21.6040061173927,5,6,0.930710744222002,74945342,2,2,25152,24382,770,19.9854245333333,-79.6,-79,-80,0.49827287912244,3,50087,202,46824,3263,2730,62.3,17.4,0.750ms,46676,0,16.6133333333333,6.5339714451631,0.43090575536499,-81.8694005016223,-80,0.502744375156868,-83,4,0,0,185328,838565,16784426,1212936,9324,0,969828,20000407,2535
mac_5ghz_clean_h11d_l4x1_udp_dl_samsung_100M,2882,464,62158,20720,1339,2.15418771517745,16.0999306037474,70.3292852185982,5795.7945870923,21.5676613462873,7.18945176960444,3,1,h11d,Empty,l4x1,145,udp,dl,samsung,52.0255843842879,2,2,0.40699582355837,158482284,5,5,103991,0,103991,42.2619424,-72,-72,-72,0,3,103991,165908,101584,2407,2343,136,38.1,0.511ms,267838,165861,36.2666666666667,2.30590895156346,61.9325456819158,-66.0614449984897,-66,0.25244278368293,-67,2,0,0,192490,1510628,15487734,394591,13059,1120,2400424,20000046,404
mac_5ghz_clean_h11d_l4x2_udp_dl_samsung_100M,3156,486,67089,22363,1345,2.00479959456841,15.3992395437262,68.8320659062104,5581.42839036755,21.2576045627376,7.08586818757921,3,1,h11d,Empty,l4x2,145,udp,dl,samsung,52.0224768689187,2,2,0.381570373916175,153382980,5,5,100645,0,100645,40.902128,-72,-72,-72,0,3,100645,169164,98207,2438,2382,144,40.1,0.493ms,267835,160329,38.4,2.21749254165757,61.1428777966531,-66.0614449984897,-66,0.25244278368293,-67,2,0,0,188724,1623632,16874915,344019,10680,0,958233,20000203,111
mac_5ghz_clean_h11d_l4x3_udp_dl_samsung_100M,3117,498,65484,21834,1365,2.08447865127359,15.9769008662175,68.3452037215271,5516.58389477061,21.0086621751684,7.00481231953802,3,1,h11d,Empty,l4x3,145,udp,dl,samsung,52.0323006642081,2,2,0.457070047217232,162455352,5,5,106598,0,106598,43.3214272,-72,-72,-72,0,3,106598,163375,104317,2281,2249,135,37.8,0.522ms,267841,166592,36,2.20322611803342,61.7385422335087,-66.0614449984897,-66,0.25244278368293,-67,2,0,0,187955,1593972,16456929,364438,9083,132,1385028,19997537,4249
mac_5ghz_clean_h11d_l4y1_udp_ul_samsung_100M,3838,129,33184,3854,742,2.23601735776278,3.36112558624283,139.210005211047,4707.86477331944,8.64616988014591,1.00416883793643,9,1,h11d,Empty,l4y1,145,udp,ul,samsung,43.3347869163304,2,2,0.146546900894738,151076597,4,4,50624,50624,0,40.2870925333333,-72,-72,-72,0,3,100982,1668,98662,2320,2238,,,,,,,,,-66.0614449984897,-66,0.25244278368293,-67,2,0,0,185964,667119,17843397,406143,11452,392,885778,20000245,6351
mac_5ghz_clean_h11d_l4y2_udp_ul_samsung_100M,3508,216,30110,3523,1412,4.68947193623381,6.15735461801596,196.798460661346,4672.64196123147,8.58323831242874,1.00427594070696,9,1,h11d,Empty,l4y2,145,udp,ul,samsung,43.3365623769085,2,2,0.217057191185764,141507525,4,4,47414,47414,0,37.73534,-72,-72,-72,0,3,94586,2078,90160,4426,4222,,,,,,,,,-66.0614449984897,-66,0.25244278368293,-67,2,0,0,186096,618801,15619447,938627,12496,9124,2615734,20000325,4750
mac_5ghz_clean_h11d_l4y3_udp_ul_samsung_100M,3672,219,31679,3683,1072,3.38394520029041,5.9640522875817,144.316448801743,4697.87554466231,8.62717864923747,1.00299564270153,9,1,h11d,Empty,l4y3,145,udp,ul,samsung,43.3355683454851,2,2,0.180999187638438,142695069,4,4,47806,47806,0,38.0520184,-72,-72,-72,0,3,95380,1334,90918,4462,4220,,,,,,,,,-66.0614449984897,-66,0.25244278368293,-67,2,0,0,186096,638990,16712986,708717,11744,9241,1732497,20000271,2124
mac_5ghz_clean_hv_l1x1_udp_dl_samsung_100M,4196,1712,85420,28421,3844,4.5001170686022,40.8007626310772,74.3798856053384,4049.93611442193,20.3574833174452,6.77335557673975,3,1,hv,Empty,l1x1,582.343541219442,udp,dl,samsung,70.7509566653682,3,3,4.24106189453086,214975440,7,7,141060,125895,15165,57.326784,-71,-71,-71,0,3,141060,133317,134488,6572,6171,35.8,10,0.674ms,267829,241041,9.54666666666666,19.7002398081535,83.2684800599607,x,x,x,x,x,x,x,187710,2097982,15907283,807472,9764,0,989800,20000011,77
mac_5ghz_clean_hv_l1x1_udp_ul_samsung_100M,17052,177,17175,17060,184,1.07132459970888,1.03800140745954,648.561634998827,307.619282195637,1.00721323011963,1.00046915317851,1,1,hv,Empty,l1x1,582.343541219442,udp,ul,samsung,43.3333,1,2,7.10556639481609E-15,39756992,4,4,26068,26068,0,10.6018645333333,-71,-71,-71,0,3,26088,29,25821,267,265,34.5,9.64,0.229ms,25825,0,9.2,1.02330216158209,0.112168329852247,x,x,x,x,x,x,x,188088,2906272,5269021,55385,11972,0,11569235,19999973,7794
mac_5ghz_clean_hv_l1x2_udp_dl_samsung_100M,3673,1300,77398,25773,3148,4.06728856042792,35.393411380343,74.7484345221889,4517.38180827887,21.0721481078138,7.01687993465832,3,1,hv,Empty,l1x2,582.343541219442,udp,dl,samsung,66.8676459584468,3,3,6.68514654286514,200335896,7,7,131454,82256,49198,53.4229056,-71,-71,-71,0,3,131454,141772,125929,5525,5210,35.8,10,0.923ms,267826,241017,9.54666666666666,17.0872765509989,84.0972588844532,x,x,x,x,x,x,x,189595,1949259,15703622,646477,11732,59,1499356,20000100,4276
mac_5ghz_clean_hv_l1x2_udp_ul_samsung_100M,15361,201,15743,15374,230,1.46096677888585,1.30850856064058,649.990886010025,313.83015428683,1.02486817264501,1.00084629906907,1,1,hv,Empty,l1x2,582.343541219442,udp,ul,samsung,43.3333,1,2,7.10557152339404E-15,39744299,4,4,25377,25377,0,10.5984797333333,-71,-71,-71,0,3,26105,109,25663,442,433,34.5,9.65,0.205ms,25849,0,9.2,1.68118367502187,0.419909083904769,x,x,x,x,x,x,x,187584,2626406,5172904,100273,11852,5818,11895449,20000286,1028
mac_5ghz_clean_hv_l1x3_udp_dl_samsung_100M,3674,1403,73933,24617,3725,5.0383455290601,38.1872618399564,75.377517691889,4427.59090909091,20.1232988568318,6.7003266194883,3,1,hv,Empty,l1x3,582.343541219442,udp,dl,samsung,66.9669843929522,3,3,6.66139028280283,193194432,7,7,126768,80939,45829,51.5185152,-71,-71,-71,0,3,126768,146898,120058,6710,6166,35.8,10,0.870ms,267250,240436,9.54666666666666,20.0155112755041,84.5641061066593,x,x,x,x,x,x,x,188854,1861315,14628277,772060,11732,0,2537680,19999918,8528
mac_5ghz_clean_hv_l1x3_udp_ul_samsung_100M,16252,202,16489,16261,227,1.37667535933046,1.24292394782181,646.897920255969,309.929670194438,1.01458282057593,1.00055377799655,1,1,hv,Empty,l1x3,582.343541219442,udp,ul,samsung,43.3333,1,2,0,39770454,4,4,25346,25346,0,10.6054544,-71,-71,-71,0,3,26124,43,25628,496,480,34.4,9.63,0.191ms,25786,0,9.17333333333333,1.88722319458184,0.166479538503233,x,x,x,x,x,x,x,188088,2771997,5223214,86514,11296,3056,11715557,19999722,1537
mac_5ghz_clean_h11d_l1x5_udp_ul_samsung_100M,16946,18,16997,16951,18,0.10590104136024,0.106219756874779,795.602974153193,171.250398347595,1.00300955977812,1.00029505488021,1,1,h11d,Empty,l1x5,55.0272659687904,udp,ul,samsung,86.6667,1,1,0,39424356,8,8,25869,25869,0,10.5131616,-53.4333333333333,-53,-54,0.504006932993731,2,25869,45,25844,25,25,34.5,9.65,0.353ms,25849,0,9.2,0.0966220916750405,0.173785432918823,-55.4604137246354,-55,0.500222342227424,-56,2,0,0,181536,2891174,2939964,3078,2380,0,13981895,20000027,31
mac_5ghz_clean_h11d_l2x5_udp_ul_samsung_100M,17091,206,17201,17100,210,1.22085925236905,1.2053127376982,647.528348253467,307.593446459918,1.006436135978,1.00052659294365,1,1,h11d,Empty,l2x5,226.415547169358,udp,ul,samsung,43.3292788394803,5,5,0.952636495172362,39954967,4,4,25512,25192,320,10.6546578666667,-68,-68,-68,0,2,26243,13,25804,439,415,34.6,9.67,0.222ms,25890,0,9.22666666666667,1.66736298378214,0.0501872369995753,-60.8091577309815,-60,0.378935522155795,-61,2,0,0,187584,2918027,5287456,62197,10920,0,11533833,20000017,2406
mac_5ghz_clean_h11d_l1x1_udp_dl_redmi_100M,3847,1167,115676,28927,3711,3.20809848196687,30.3353262282298,80.6041070964388,4872.03041330907,30.0691447881466,7.5193657395373,4,1,h11d,Empty,l1x1,55.0272659687904,udp,dl,redmi,86.6667,1,1,0,268755876,8,8,176349,176349,0,71.6682336,-57,-57,-57,0,2,176349,97217,170612,5737,5501,228,63.7,0.283ms,267828,97108,60.8,3.25121701037646,36.2835293371203,-55.4604137246354,-55,0.500222342227424,-56,2,0,0,181908,2103302,16443257,564540,0,0,707105,20000112,80
mac_5ghz_clean_h11d_l1x2_udp_dl_redmi_100M,3859,1158,115560,28891,3710,3.2104534440983,30.007774034724,83.0922518787251,4852.88828408502,29.9455817569318,7.48665457372376,4,1,h11d,Empty,l1x2,55.0272659687904,udp,dl,redmi,86.6667,1,1,0,268600428,8,8,176247,176247,0,71.6267808,-57,-57,-57,0,2,176247,97593,170244,6003,5773,227,63.6,0.382ms,267822,97471,60.5333333333333,3.40394887555712,36.4229092646225,-55.4604137246354,-55,0.500222342227424,-56,2,0,0,181536,2100861,16438979,561155,340,0,717244,20000115,4180
mac_5ghz_clean_h11d_l1x3_udp_dl_redmi_100M,3929,1283,115523,28883,4148,3.59062697471499,32.654619496055,81.9669127004327,4763.42133401222,29.4026469839654,7.35123441079155,4,1,h11d,Empty,l1x3,55.0272659687904,udp,dl,redmi,86.6667,1,1,0,268519656,8,8,176194,176194,0,71.6052416,-57,-57,-57,0,2,176194,98107,169744,6450,6166,227,63.4,0.300ms,267838,97992,60.5333333333333,3.65861959431865,36.6135105783477,-55.4604137246354,-55,0.500222342227424,-56,2,0,0,181536,2109018,16369002,628531,340,0,711603,20000030,79
mac_5ghz_clean_h11d_l1x4_udp_dl_redmi_100M,5060,3745,114190,28552,13816,12.0991330239075,74.0118577075099,85.1217391304348,3639.38557312253,22.5671936758893,5.64268774703557,4,1,h11d,Empty,l1x4,55.0272659687904,udp,dl,redmi,86.6283664117936,3,3,0.575655678577348,265770360,8,8,174390,173478,912,70.872096,-57,-57,-57,0,2,174390,114993,152827,21563,18404,204,57.1,0.409ms,267825,114902,54.4,12.3580115310111,42.9212887621493,-55.4604137246354,-55,0.500222342227424,-56,2,0,0,181536,2178808,14657298,2162930,168,0,819417,20000157,16460
mac_5ghz_clean_h11d_l1x4_udp_ul_redmi_100M,1476,689,56281,4335,3660,6.50308274550914,46.680216802168,80.2743902439025,12843.3224932249,38.1307588075881,2.9369918699187,49,4,h11d,Empty,l1x4,55.0272659687904,udp,ul,redmi,71.7235076861447,4,5,3.14388071466763,254706576,7,7,86658,81443,5215,67.9217536,-57,-57,-57,0,2,170200,654,158230,11970,11395,210,58.8,0.451ms,157437,0,56,7.0658237262923,0.413685788564814,-55.4604137246354,-55,0.500222342227424,-56,2,0,0,178932,642733,17337442,1549331,1360,0,290415,20000213,283
mac_5ghz_clean_h11d_l1x5_udp_dl_redmi_100M,5233,3912,113672,28537,14813,13.0313533675839,74.7563539078922,86.1144658895471,3511.7498088685,21.72214790751,5.45327727880757,4,1,h11d,Empty,l1x5,55.0272659687904,udp,dl,redmi,86.4170400738766,3,3,1.78648176084669,264673080,8,8,173670,172318,1352,70.579488,-57,-57,-57,0,2,173670,116985,150842,22828,19551,201,56.3,0.403ms,267804,116893,53.6,13.1392491035404,43.6680652193389,-55.4604137246354,-55,0.500222342227424,-56,2,0,0,181536,2186297,14474317,2309890,0,0,847929,19999969,12345
mac_5ghz_clean_h11d_l1x5_udp_ul_redmi_100M,1466,604,56228,4217,2987,5.31229992174717,41.2005457025921,78.3642564802183,12937.8015006821,38.3547066848568,2.87653478854025,49,3,h11d,Empty,l1x5,55.0272659687904,udp,ul,redmi,71.7668908863155,4,5,3.00394537475145,254518904,7,7,86217,81416,4801,67.8717077333333,-57,-57,-57,0,2,170089,624,158773,11316,10836,211,59.1,0.246ms,158280,0,56.2666666666667,6.67232717752777,0.392689925993052,-55.4604137246354,-55,0.500222342227424,-56,2,0,0,177816,639108,17605830,1291440,508,0,285399,20000101,8430
mac_5ghz_clean_h11d_l1x6_udp_dl_redmi_100M,5198,3899,113711,28528,14847,13.0567843040691,75.0096190842632,88.0240477106579,3536.02924201616,21.875913813005,5.48826471719892,4,1,h11d,Empty,l1x6,55.0272659687904,udp,dl,redmi,86.222624140804,3,3,2.38763814429844,263972040,8,8,173210,171246,1964,70.392544,-57,-57,-57,0,2,173210,118212,149627,23583,20010,200,55.9,0.358ms,267837,118099,53.3333333333333,13.6065450810923,44.1171860421721,-55.4604137246354,-55,0.500222342227424,-56,2,0,0,183048,2182047,14455867,2323148,132,540,855338,20000120,8277
mac_5ghz_clean_h11d_l1x6_udp_ul_redmi_100M,1466,741,55801,4427,3981,7.13428074765685,50.5457025920873,73.4795361527967,12944.2148703956,38.0634379263302,3.01978171896317,49,4,h11d,Empty,l1x6,55.0272659687904,udp,ul,redmi,71.629795390483,3,5,3.40748758204708,253727244,7,7,85661,79939,5722,67.6605984,-57,-57,-57,0,2,169571,663,156677,12894,12003,208,58.2,0.175ms,156014,0,55.4666666666667,7.63374144504701,0.423163578572477,-55.4604137246354,-55,0.500222342227424,-56,2,0,0,177072,649218,17277291,1638920,680,0,257094,20000275,4303
mac_5ghz_clean_h11d_l2x1_udp_ul_redmi_100M,1460,90,33357,4651,506,1.51692298468088,6.16438356164384,125.441095890411,12779.9917751885,22.8472602739726,3.18561643835616,29,4,h11d,Empty,l2x1,226.415547169358,udp,ul,redmi,43.269562267463,4,5,1.09112261454979,151292069,4,4,51570,49795,1775,40.3445517333333,-62.8666666666667,-62,-63,0.34574590364176,2,101092,1063,99059,2033,1961,133,37.1,0.464ms,99366,0,35.4666666666667,2.00495073915916,1.05845920998915,-60.8091577309815,-60,0.378935522155795,-61,2,0,0,180048,676040,17992583,465145,1868,0,684419,20000103,417
mac_5ghz_clean_h11d_l2x2_udp_dl_redmi_100M,4068,771,94489,31437,2199,2.32725502439437,18.952802359882,73.0521140609636,4600.1851487583,23.2273844641101,7.72787610619469,36,12,h11d,Empty,l2x2,226.415547169358,udp,dl,redmi,72.0583345045678,4,5,1.48513921149786,220163136,7,7,144464,141493,2971,58.7101696,-62.8666666666667,-62,-63,0.34574590364176,2,144464,126657,141190,3274,3160,189,52.8,0.347ms,267827,126530,50.4,2.26463121926251,47.2681878232831,-60.8091577309815,-60,0.378935522155795,-61,2,0,0,181908,2229667,16390671,403135,792,0,793835,20000008,89
mac_5ghz_clean_h11d_l2x2_udp_ul_redmi_100M,1455,71,33420,4574,429,1.28366247755835,4.87972508591065,134.46116838488,12692.4501718213,22.9690721649485,3.14364261168385,29,4,h11d,Empty,l2x2,226.415547169358,udp,ul,redmi,43.3349372894836,4,5,0.960524422017287,151620516,4,3,51871,51053,818,40.4321376,-62.8666666666667,-62,-63,0.34574590364176,2,101305,913,99737,1568,1540,134,37.3,0.373ms,100029,0,35.7333333333333,1.54335265805093,0.90447980028135,-60.8091577309815,-60,0.378935522155795,-61,2,0,0,180420,673128,18108236,418962,680,0,618650,20000076,330
mac_5ghz_clean_h11d_l2x3_udp_dl_redmi_100M,4116,804,94868,31561,2233,2.35379685457689,19.533527696793,72.3692905733722,4550.38508260447,23.0485908649174,7.6678814382896,36,12,h11d,Empty,l2x3,226.415547169358,udp,dl,redmi,72.2197494939411,4,4,0.142026179223758,220717872,7,7,144828,143500,1328,58.8580992,-62.8666666666667,-62,-63,0.34574590364176,2,144828,126372,141473,3355,3251,189,52.9,0.294ms,267845,126280,50.4,2.31507038365995,47.1648185954161,-60.8091577309815,-60,0.378935522155795,-61,2,0,0,181536,2237900,16389214,409396,0,0,782054,20000100,8254
mac_5ghz_clean_h11d_l2x3_udp_ul_redmi_100M,1464,88,33155,4656,427,1.28789021263761,6.01092896174863,135.16325136612,12618.531420765,22.6468579234973,3.18032786885246,28,4,h11d,Empty,l2x3,226.415547169358,udp,ul,redmi,43.3181123192469,4,5,1.0717845183249,151372500,4,3,51528,50673,855,40.366,-62.8666666666667,-62,-63,0.34574590364176,2,101149,897,99569,1580,1564,133,37.2,0.174ms,99660,0,35.4666666666667,1.56064796523113,0.892031385184522,-60.8091577309815,-60,0.378935522155795,-61,2,0,0,180792,677142,18037588,406819,2040,0,695686,20000067,345
mac_5ghz_clean_h11d_l2x4_udp_dl_redmi_100M,4027,606,94943,31581,1808,1.90430047502186,15.0484231437795,72.4651105040973,4656.02011922504,23.5766078966973,7.84231437794885,36,12,h11d,Empty,l2x4,226.415547169358,udp,dl,redmi,72.2222,1,1,1.4210905665779E-14,220972380,7,7,144995,143775,1220,58.925968,-62.8666666666667,-62,-63,0.34574590364176,2,144995,125625,142214,2781,2756,190,53.1,0.344ms,267830,125535,50.6666666666667,1.91692630069757,46.8889967154374,-60.8091577309815,-60,0.378935522155795,-61,2,0,0,181908,2227424,16487051,326878,0,0,776836,20000097,60
mac_5ghz_clean_h11d_l2x4_udp_ul_redmi_100M,1481,90,33485,4713,541,1.61564879796924,6.07697501688049,114.364618501013,12619.3821742066,22.609723160027,3.18230925050641,28,4,h11d,Empty,l2x4,226.415547169358,udp,ul,redmi,43.3734956477998,4,5,1.07362987853474,152011993,4,3,51520,50352,1168,40.5365314666667,-62.8666666666667,-62,-63,0.34574590364176,2,101585,469,99753,1832,1771,133,37.1,0.775ms,99301,0,35.4666666666667,1.81147597717857,0.470081186729478,-60.8091577309815,-60,0.378935522155795,-61,2,0,0,181164,682294,18053186,469499,1020,0,612854,20000017,4220
mac_5ghz_clean_h11d_l2x5_udp_dl_redmi_100M,4063,623,95012,31608,1862,1.95975245232181,15.3334974157027,71.7467388629092,4616.06079251784,23.3846911149397,7.77947329559439,36,12,h11d,Empty,l2x5,226.415547169358,udp,dl,redmi,72.2222,1,1,2.84218114559284E-14,220850460,7,7,144915,143695,1220,58.893456,-62.8666666666667,-62,-63,0.34574590364176,2,144915,125770,142075,2840,2790,190,53.1,0.342ms,267836,125669,50.6666666666667,1.95852614011737,46.940138913252,-60.8091577309815,-60,0.378935522155795,-61,2,0,0,181536,2230446,16476920,336638,0,0,774604,20000144,4155
mac_5ghz_clean_h11d_l2x5_udp_ul_redmi_100M,1471,82,33439,4658,497,1.48628846556416,5.57443915703603,130.269884432359,12632.3079537729,22.732154996601,3.16655336505778,29,4,h11d,Empty,l2x5,226.415547169358,udp,ul,redmi,43.3293118349707,4,4,0.90791818085286,152498025,4,4,51835,50990,845,40.66614,-62.8666666666667,-62,-63,0.34574590364176,2,101904,365,100058,1846,1826,133,37.2,0.396ms,99594,0,35.4666666666667,1.81979495268139,0.365149711381666,-60.8091577309815,-60,0.378935522155795,-61,2,0,0,180420,682798,18201256,418729,1020,0,515904,20000127,124
mac_5ghz_clean_h11d_l2x6_udp_dl_redmi_100M,4052,611,94775,31528,1875,1.97836982326563,15.0789733464956,72.5231984205331,4618.91656381141,23.389684106614,7.78084896347483,36,12,h11d,Empty,l2x6,226.415547169358,udp,dl,redmi,72.2221688610706,3,1,0.0429439662822709,220819980,7,7,144895,143669,1226,58.885328,-62.8666666666667,-62,-63,0.34574590364176,2,144895,125844,142004,2891,2850,190,53,0.280ms,267830,125743,50.6666666666667,1.99409565589262,46.9688091336949,-60.8091577309815,-60,0.378935522155795,-61,2,0,0,183420,2231248,16460952,341146,132,540,782695,20000133,4156
mac_5ghz_clean_h11d_l3x1_udp_dl_redmi_100M,6153,3687,9603,9603,4291,44.6839529313756,59.9219892735251,154.174711522834,2855.14204453112,1.56070209653827,1.56070209653827,1,1,h11d,Empty,l3x1,497.169991049339,udp,dl,redmi,6.61673764117756,3,2,0.890083944983879,24586650,0,0,16150,0,16150,6.55644,-78,-78,-78,0,3,15977,258452,9007,6970,3995,12.5,3.5,5.334ms,267834,258446,3.33333333333333,42.6091209194278,96.4949223416965,-81.8694005016223,-80,0.502744375156868,-83,4,0,0,85895,1417635,9663404,7704412,60,44,1129614,20001064,913
mac_5ghz_clean_h11d_l3x1_udp_ul_redmi_100M,1712,1146,5812,5589,1225,21.0770818995182,66.9392523364486,480.253504672897,10572.5724299065,3.39485981308411,3.26460280373832,1,1,h11d,Empty,l3x1,497.169991049339,udp,ul,redmi,6.52506706908115,2,2,0.402907942576932,23381259,0,0,9184,0,9184,6.2350024,-78,-78,-78,0,3,15550,65,12550,3000,2400,16.1,4.51,3.741ms,12070,2,4.29333333333333,19.9097425006637,0.535729003544053,-81.8694005016223,-80,0.502744375156868,-83,4,0,0,80352,502955,14626169,3557604,92,88,1233921,20001181,575
mac_5ghz_clean_h11d_l3x2_udp_dl_redmi_100M,6251,3707,9537,9533,4287,44.9512425290972,59.3025115981443,166.536074228124,2776.41945288754,1.5256758918573,1.52503599424092,1,1,h11d,Empty,l3x2,497.169991049339,udp,dl,redmi,6.57687905379626,3,2,0.714157235766371,23916306,0,0,15694,0,15694,6.3776816,-78,-78,-78,0,3,15685,258601,8825,6860,3974,12.3,3.45,2.903ms,267843,258612,3.28,42.6325274998446,96.5534364825712,-81.8694005016223,-80,0.502744375156868,-83,4,0,0,91210,1443012,9595889,7596660,148,476,1273885,20001280,2940
mac_5ghz_clean_h11d_l3x2_udp_ul_redmi_100M,1513,934,5040,4980,961,19.0674603174603,61.7316589557171,772.366820885658,11765.2881692003,3.33113020489095,3.29147389292796,1,1,h11d,Empty,l3x2,497.169991049339,udp,ul,redmi,6.62848268072289,2,2,0.904866710605953,23201371,0,0,8163,0,8163,6.18703226666667,-78,-78,-78,0,3,15454,56,12499,2955,2424,16.1,4.49,1.086ms,12024,0,4.29333333333333,19.7276186661326,0.463576158940397,-81.8694005016223,-80,0.502744375156868,-83,4,0,0,79608,452197,14663839,3280419,32,44,1525999,20002138,2866
mac_5ghz_clean_h11d_l3x3_udp_dl_redmi_100M,5883,3264,9365,9365,3800,40.5766150560598,55.481896991331,158.456399796022,2989.50501444841,1.59187489376169,1.59187489376169,1,1,h11d,Empty,l3x3,497.169991049339,udp,dl,redmi,6.63355347642634,3,2,0.93054911964192,24592230,0,0,16145,0,16145,6.557928,-78,-78,-78,0,3,16060,258223,9130,6930,4037,12.7,3.54,2.489ms,267700,258213,3.38666666666667,42.2123408661753,96.456239961152,-81.8694005016223,-80,0.502744375156868,-83,4,0,0,88840,1413512,10187373,7204892,0,0,1106780,20001397,268
mac_5ghz_clean_h11d_l3x3_udp_ul_redmi_100M,2046,1740,5528,5044,2031,36.7402315484805,85.0439882697947,1240.77468230694,8085.47507331378,2.70185728250244,2.4652981427175,2,2,h11d,Empty,l3x3,497.169991049339,udp,ul,redmi,9.48085305105853,2,2,3.23934049361665,25251430,0,0,8990,0,8990,6.73371466666667,-78,-78,-78,0,3,16826,38,10543,6283,4631,13.4,3.75,5.368ms,10055,2,3.57333333333333,38.4610675808031,0.376573184025369,-81.8694005016223,-80,0.502744375156868,-83,4,0,0,57660,353115,8823959,6645786,404,88,4120438,20001450,5435
mac_5ghz_clean_h11d_l3y1_udp_dl_redmi_100M,5994,4258,7931,7869,4972,62.6907073509015,71.0377043710377,177.561728395062,2419.0038371705,1.32315648982316,1.31281281281281,1,1,h11d,Empty,l3y1,497.169991049339,udp,dl,redmi,6.54129606099111,2,2,0.516612613590714,19810253,0,0,12999,0,12999,5.28273413333333,-78,-78,-78,0,3,12998,64283,4342,8656,2947,,,,,,,,,-81.8694005016223,-80,0.502744375156868,-83,4,0,0,177054,1033872,5347993,9071694,1132,0,4369264,20001009,6776
mac_5ghz_clean_h11d_l3y2_udp_dl_redmi_100M,6414,5007,8071,8052,5762,71.3914013133441,78.0636108512629,203.958684128469,2326.43062051762,1.25834112878079,1.25537885874649,1,1,h11d,Empty,l3y2,497.169991049339,udp,dl,redmi,6.57456978967495,2,2,0.692367044803645,21657341,0,0,14211,0,14211,5.77529093333333,-78,-78,-78,0,3,14210,262538,5059,9151,3169,,,,,,,,,-81.8694005016223,-80,0.502744375156868,-83,4,0,0,174052,1173690,4179493,10658999,1614,88,3773764,19961700,4226
mac_5ghz_clean_h11d_l3y3_udp_dl_redmi_100M,6658,4243,9387,9366,4963,52.8709917971663,63.7278462000601,145.627515770502,2618.91468909582,1.40988284770201,1.40672874737158,1,1,h11d,Empty,l3y3,497.169991049339,udp,dl,redmi,6.53823529411765,2,2,0.497156314718646,20235226,0,0,13278,0,13278,5.39606026666667,-78,-78,-78,0,3,13276,261890,5731,7545,3394,,,,,,,,,-81.8694005016223,-80,0.502744375156868,-83,4,0,0,178165,1171651,8067488,9230685,452,152,1352466,20001059,4751
mac_5ghz_clean_h11d_l4x1_udp_dl_redmi_100M,3126,353,65699,21926,905,1.3774943302029,11.2923864363404,71.3259756877799,5461.45745361484,21.0169545745361,7.01407549584133,36,12,h11d,Empty,l4x1,145,udp,dl,redmi,52.0278285635537,2,4,0.424397088720425,170155224,5,5,111651,0,111651,45.3747264,-67,-67,-67,0,3,111645,157628,110217,1428,1378,147,41.2,0.453ms,267850,157448,39.2,1.27693820978271,58.809834719994,-66.0614449984897,-66,0.25244278368293,-67,2,0,0,182299,1664514,17365664,227078,443,672,559499,20000169,129
mac_5ghz_clean_h11d_l4x1_udp_ul_redmi_100M,1467,122,33685,4717,511,1.51699569541339,8.31629175187458,155.169734151329,12767.1417859577,22.9618268575324,3.21540558963872,29,4,h11d,Empty,l4x1,145,udp,ul,redmi,43.2886337143545,3,5,0.877482262883822,152743496,4,4,51900,51090,810,40.7315989333333,-67,-67,-67,0,3,102053,347,100009,2044,1969,133,37.2,0.532ms,99599,0,35.4666666666667,2.01095992837677,0.347187481239869,-66.0614449984897,-66,0.25244278368293,-67,2,0,0,130937,704193,18230590,428409,1900,496,503777,20000302,119
mac_5ghz_clean_h11d_l2x1_udp_dl_redmi_100M,3730,615,88792,29717,1711,1.92697540318948,16.4879356568365,74.155764075067,5035.4981233244,23.8048257372654,7.96702412868633,36,12,h11d,Empty,l2x1,226.415547169358,udp,dl,redmi,63.2053161724303,4,6,10.0899244938584,194904208,7,7,127730,70713,57017,51.9744554666667,-62.8666666666667,-62,-63,0.34574590364176,2,127896,142172,125676,2220,2130,168,46.9,0.474ms,267850,142092,44.8,1.73467314694713,53.0631134997947,-60.8091577309815,-60,0.378935522155795,-61,2,0,0,181536,2092351,16664690,330637,0,0,730930,20000144,66
